ds,Weekly_Sales,yhat,dept
2012-09-07,706044.2100000001,730935.3999350022,82
2012-09-14,656705.6300000002,739271.0592009177,82
2012-09-21,652255.9199999998,670379.1340541637,82
2012-09-28,634658.5899999997,675343.8784286588,82
2012-10-05,696524.7399999999,774851.1264687183,82
2012-10-12,682048.1699999999,751918.1253310818,82
2012-10-19,690125.53,674571.5094153157,82
2012-10-26,759669.2,755267.4904486212,82
2012-01-06,656927.9199999999,603294.3150000818,11
2012-01-13,581126.7800000001,589811.6794883962,11
2012-01-20,596324.5800000001,585410.9951523601,11
2012-01-27,510585.22000000003,577296.3726598668,11
2012-02-03,537823.2600000001,584536.4998862416,11
2012-02-10,587181.77,578617.4934208255,11
2012-02-17,573275.11,535678.03850288,11
2012-02-24,554226.3599999998,500057.1537152451,11
2012-03-02,545448.8600000001,507243.48632164975,11
2012-03-09,529382.68,518535.5905974997,11
2012-03-16,526882.3400000001,494953.1619927003,11
2012-03-23,536193.48,472813.9117625832,11
2012-03-30,550662.96,500965.21039119986,11
2012-04-06,576467.24,540733.106275335,11
2012-04-13,498568.98,524713.6762899065,11
2012-04-20,604852.4099999999,498335.7592531572,11
2012-04-27,578512.6300000001,545643.4605003297,11
2012-05-04,613088.9400000001,593400.7617524619,11
2012-05-11,579735.8700000001,540402.5489737918,11
2012-05-18,573942.27,537126.7910964515,11
2012-05-25,785163.2599999999,767021.1521050907,11
2012-06-01,1089705.6500000001,1022487.0242600248,11
2012-06-08,712236.0599999997,970053.6728930793,11
2012-06-15,759360.9700000001,735092.0490506729,11
2012-06-22,1136239.46,702343.7054506248,11
2012-06-29,971052.3,879444.4499841233,11
2012-07-06,1070480.6800000002,971448.0612620004,11
2012-07-13,760676.3999999999,899733.8427819988,11
2012-07-20,738695.7999999998,798857.397834863,11
2012-07-27,634462.9800000001,714933.1851262468,11
2012-08-03,664486.2200000004,635497.6103764322,11
2012-08-10,637398.0200000001,595749.3420924792,11
2012-08-17,583616.9600000001,587231.9386444223,11
2012-08-24,575560.25,568023.6841515958,11
2012-08-31,557724.3600000001,558732.474960214,11
2012-09-07,599444.69,556090.5527308529,11
2012-09-14,488170.4800000001,500148.01740194485,11
2012-09-21,481483.64999999985,436051.3594386596,11
2012-09-28,496094.31,465824.6629760319,11
2012-10-05,542101.8500000001,527814.350547826,11
2012-10-12,621534.8000000002,512343.8038478312,11
2012-10-19,557633.0099999999,496091.88018440164,11
2012-10-26,561561.7400000001,570072.0426567342,11
2012-01-06,16517.6,11117.018504329353,60
2012-01-13,13323.200000000003,14545.124140513575,60
2012-01-20,15382.400000000001,14615.260894609451,60
2012-01-27,12626.000000000004,13356.812663302013,60
2012-02-03,16222.6,15925.282192148337,60
2012-02-10,16350.4,17884.531008974885,60
2012-02-17,13499.0,15588.714189637487,60
2012-02-24,12527.199999999999,14266.602322547453,60
2012-03-02,14869.8,16179.805596820332,60
2012-03-09,15190.6,16211.881297847633,60
2012-03-16,13149.0,13583.138485694557,60
2012-03-23,12032.8,13244.19055471989,60
2012-03-30,12780.0,15411.806402884693,60
2012-04-06,16947.0,15913.51359427475,60
2012-04-13,12726.0,14437.10275686262,60
2012-04-20,13508.599999999999,13971.945042714873,60
2012-04-27,13770.0,15460.473391248044,60
2012-05-04,17233.4,17176.186440003472,60
2012-05-11,18531.0,16864.513847429993,60
2012-05-18,13969.1,14509.433937424361,60
2012-05-25,12005.8,13430.826592161564,60
2012-06-01,13626.0,15394.28750802211,60
2012-06-08,16524.0,16928.28282757638,60
2012-06-15,15111.0,15514.46358748559,60
2012-06-22,13615.4,14354.244389573714,60
2012-06-29,13482.0,15664.379739428294,60
2012-07-06,15993.0,16371.83932286983,60
2012-07-13,13815.0,14855.805101639391,60
2012-07-20,13309.5,14083.035330275794,60
2012-07-27,12734.8,15398.66318514628,60
2012-08-03,15578.4,16351.210636378431,60
2012-08-10,14480.4,15434.166151927893,60
2012-08-17,12420.0,13902.335174854008,60
2012-08-24,12375.0,13523.10133766938,60
2012-08-31,14526.0,14658.129822200075,60
2012-09-07,14894.0,15547.497372800073,60
2012-09-14,13986.0,14593.546916523987,60
2012-09-21,13122.0,13598.999953383649,60
2012-09-28,13212.0,14799.598993183341,60
2012-10-05,15921.01,16114.268120520224,60
2012-10-12,13986.0,15020.602514951526,60
2012-10-19,13517.0,13708.34876758224,60
2012-10-26,13752.0,14648.0985149489,60
2012-01-06,72681.76000000001,63575.67222971475,35
2012-01-13,69927.16,69291.35956191176,35
2012-01-20,69626.51,57928.305194515415,35
2012-01-27,70848.40000000001,62664.49208475453,35
2012-02-03,91760.21,80287.5419267606,35
2012-02-10,116805.57000000002,95280.39640027865,35
2012-02-17,108217.15000000002,97377.89686004656,35
2012-02-24,109654.23,95578.35564490182,35
2012-03-02,101230.31999999999,96147.2313763136,35
2012-03-09,103253.84000000001,113739.7342540009,35
2012-03-16,117239.30999999998,115455.13915298991,35
2012-03-23,126501.36,116208.03720512701,35
2012-03-30,121275.53,102632.18633188952,35
2012-04-06,130988.95,129426.83327811382,35
2012-04-13,113985.64000000001,117945.28770514647,35
2012-04-20,129907.06000000001,118398.04908844558,35
2012-04-27,122982.71,112035.24876320717,35
2012-05-04,127283.65999999999,135600.6297692756,35
2012-05-11,139696.53999999998,139590.9977704228,35
2012-05-18,152210.02,116732.39713708065,35
2012-05-25,154248.56,132465.9164013061,35
2012-06-01,145946.77999999997,144505.58677102282,35
2012-06-08,132424.2,132185.96388397142,35
2012-06-15,128537.84999999999,120372.26511916198,35
2012-06-22,133441.54,112345.28380419937,35
2012-06-29,124065.66999999998,117103.92397188274,35
2012-07-06,127753.73999999999,113383.75054396765,35
2012-07-13,103711.76999999999,105911.95670543106,35
2012-07-20,92516.58,106088.69011480575,35
2012-07-27,87262.56999999999,92350.97195890176,35
2012-08-03,86755.95000000001,90743.81706589424,35
2012-08-10,90357.12000000001,90551.82217157946,35
2012-08-17,87852.78999999998,87436.91196943495,35
2012-08-24,85341.82000000002,93184.6360965401,35
2012-08-31,78291.83999999998,84230.08183188303,35
2012-09-07,78663.16999999998,91605.2952817021,35
2012-09-14,80906.71000000002,95315.51864184209,35
2012-09-21,85906.55999999998,94069.80216947997,35
2012-09-28,92950.44000000002,85315.05539757122,35
2012-10-05,101391.30999999997,101118.88761440633,35
2012-10-12,97246.43000000001,96802.27364923277,35
2012-10-19,89090.26000000001,97158.55686079022,35
2012-10-26,87932.50999999998,100816.56268106963,35
2012-01-06,137645.52,123370.52397462417,33
2012-01-13,134005.42999999996,136607.37383557842,33
2012-01-20,133659.02,143572.2403693376,33
2012-01-27,134806.15000000002,122466.24901425737,33
2012-02-03,183522.87999999998,198814.86465729197,33
2012-02-10,250507.12,248855.22954315844,33
2012-02-17,227309.99999999997,231221.3861718243,33
2012-02-24,209935.86000000002,194649.81719960185,33
2012-03-02,215297.76000000004,209791.8760762541,33
2012-03-09,206670.63,198851.39784205996,33
2012-03-16,229327.68,207639.59345350903,33
2012-03-23,235311.83999999994,220441.1390300072,33
2012-03-30,218269.32000000007,197996.38916140844,33
2012-04-06,288839.6,254693.45659097287,33
2012-04-13,217319.56,202525.11336619488,33
2012-04-20,188606.08000000005,220657.123716447,33
2012-04-27,180047.72999999998,218525.90736519278,33
2012-05-04,189827.28,177320.09156463388,33
2012-05-11,187851.72,205645.93136408896,33
2012-05-18,188520.02000000005,175547.18485475387,33
2012-05-25,225673.38999999996,217064.31200084038,33
2012-06-01,220322.12000000002,258989.13983185677,33
2012-06-08,207938.15,219562.6549733129,33
2012-06-15,198246.39000000004,202500.6821094923,33
2012-06-22,194464.61000000002,205075.60939606084,33
2012-06-29,201892.51999999996,198364.94598268348,33
2012-07-06,220529.77000000002,209005.04631520697,33
2012-07-13,209052.47999999995,190561.28311739853,33
2012-07-20,236473.22999999998,195726.56600586584,33
2012-07-27,236302.30000000002,196572.02351122635,33
2012-08-03,285156.9799999999,267991.6227668535,33
2012-08-10,309263.22,290142.43322079646,33
2012-08-17,337497.32,357852.8150228128,33
2012-08-24,395590.26000000007,372621.57872975746,33
2012-08-31,350829.6699999999,284440.031565175,33
2012-09-07,256880.43,262876.89287008846,33
2012-09-14,194548.23,189745.40794918285,33
2012-09-21,190716.07999999996,195071.5130365407,33
2012-09-28,195945.73,154309.84757407565,33
2012-10-05,239531.15000000008,209502.93483150686,33
2012-10-12,264826.38,212872.30901490367,33
2012-10-19,240603.82999999996,208684.7469304448,33
2012-10-26,259892.38,245321.83232485567,33
2012-01-06,73482.64000000001,62331.594647849626,31
2012-01-13,65276.340000000026,68576.72195648334,31
2012-01-20,69935.51000000001,87453.96322235181,31
2012-01-27,63717.42999999999,75080.90924833833,31
2012-02-03,64727.810000000005,75106.69150954169,31
2012-02-10,73495.43000000001,92711.287216779,31
2012-02-17,81395.17,89308.25190665748,31
2012-02-24,73652.45999999999,78122.34442968713,31
2012-03-02,71320.87000000001,85162.79075381384,31
2012-03-09,73935.12999999999,86855.62704578259,31
2012-03-16,73682.41,71836.04569766743,31
2012-03-23,67543.68999999999,67030.32305160552,31
2012-03-30,60570.649999999994,72914.74716190327,31
2012-04-06,70980.63999999998,69416.6267854163,31
2012-04-13,65574.21,65430.06203593548,31
2012-04-20,64324.15000000001,69899.74733513106,31
2012-04-27,63640.729999999996,69175.67301300097,31
2012-05-04,66102.24999999999,66165.91053310674,31
2012-05-11,72606.43000000002,72777.16674313511,31
2012-05-18,73713.95,74957.05535224648,31
2012-05-25,68490.76000000001,66398.07822974518,31
2012-06-01,70951.2,67473.77201866548,31
2012-06-08,75789.87000000001,76153.0880270168,31
2012-06-15,70128.58,72014.90862278243,31
2012-06-22,71424.7,66224.42001188223,31
2012-06-29,72397.45,74310.07942620601,31
2012-07-06,78584.24,80365.90367405117,31
2012-07-13,95787.12000000001,81395.46284333852,31
2012-07-20,111457.96000000005,96966.00596148834,31
2012-07-27,116937.33000000005,118830.9426708186,31
2012-08-03,147526.55,133684.14106948944,31
2012-08-10,160999.56000000003,164923.83828703337,31
2012-08-17,183293.18000000005,212728.62049805315,31
2012-08-24,193393.17000000007,224463.2771999387,31
2012-08-31,185110.85000000003,182719.8284202044,31
2012-09-07,123954.26000000002,130656.99122767635,31
2012-09-14,82774.25999999998,93726.85955378832,31
2012-09-21,75310.34,70752.05551943564,31
2012-09-28,74180.31000000001,71057.89608929872,31
2012-10-05,90748.10999999997,83748.24177053309,31
2012-10-12,93445.88,78793.52384191845,31
2012-10-19,86612.57,70625.62030601429,31
2012-10-26,94163.72999999998,86516.60704799213,31
2012-01-06,408011.4400000001,296539.21186868136,22
2012-01-13,355462.72000000015,304766.9829013907,22
2012-01-20,351050.1099999999,371156.19652906706,22
2012-01-27,321161.3400000001,344856.25982090586,22
2012-02-03,413187.42,387313.4876871318,22
2012-02-10,527959.63,496641.4936449817,22
2012-02-17,519607.6200000001,498171.1615830562,22
2012-02-24,499930.26,434321.23244556464,22
2012-03-02,481832.74999999994,429989.01851292024,22
2012-03-09,465368.20999999996,427577.06312942674,22
2012-03-16,431384.5000000001,380049.030101899,22
2012-03-23,390523.82999999996,360440.9023726142,22
2012-03-30,371966.69,364850.9361460237,22
2012-04-06,402234.32,337589.56316165003,22
2012-04-13,349858.19000000006,320804.4257562405,22
2012-04-20,352978.32000000007,339614.00787706045,22
2012-04-27,336148.21000000014,333681.9071478184,22
2012-05-04,369145.17999999993,307607.0272431853,22
2012-05-11,343949.85000000003,314217.90548459627,22
2012-05-18,339554.74000000005,326429.6672031116,22
2012-05-25,354697.5400000001,319376.9646157049,22
2012-06-01,362390.7900000001,329340.2405472226,22
2012-06-08,392262.67,341085.45414666,22
2012-06-15,358745.31999999983,321797.7863262971,22
2012-06-22,357002.9499999999,324196.61911870446,22
2012-06-29,367032.7799999999,366483.82338216534,22
2012-07-06,420195.2400000001,374752.45150229894,22
2012-07-13,390004.88999999984,353080.249416952,22
2012-07-20,417921.06,370045.8411689651,22
2012-07-27,391225.14,392218.5615365422,22
2012-08-03,441356.61999999994,377508.95582517725,22
2012-08-10,431442.41000000003,384415.18209972075,22
2012-08-17,455396.3999999999,413670.69575286953,22
2012-08-24,452962.12,395823.5727179794,22
2012-08-31,434023.37,374245.22980965115,22
2012-09-07,455494.5700000001,402703.08381249395,22
2012-09-14,393851.93999999994,396275.7348871333,22
2012-09-21,401986.12999999983,344154.8961385148,22
2012-09-28,383138.32999999996,366686.1632481461,22
2012-10-05,424579.1300000001,422441.67801272083,22
2012-10-12,433973.50999999995,382409.02671225514,22
2012-10-19,396326.8800000001,340742.01191152044,22
2012-10-26,376211.77999999997,391784.15916256345,22
2012-01-06,139300.34,99313.62496839251,24
2012-01-13,135519.02,182334.5325187983,24
2012-01-20,136393.76,115016.86250287766,24
2012-01-27,137231.85,153085.17774810805,24
2012-02-03,176482.90999999997,179284.5982959608,24
2012-02-10,229819.11000000004,230797.1973096839,24
2012-02-17,221657.89000000007,201318.3710967244,24
2012-02-24,208217.27000000005,206710.52819520427,24
2012-03-02,212752.36000000004,193829.95558362815,24
2012-03-09,202901.23000000004,212888.50484635995,24
2012-03-16,220697.17000000004,191278.6287234507,24
2012-03-23,231849.37000000005,203830.78698826744,24
2012-03-30,215693.12000000002,197415.55547996526,24
2012-04-06,274652.82999999996,250750.05585323076,24
2012-04-13,220102.5,195343.77258519843,24
2012-04-20,195935.64,222188.9955424919,24
2012-04-27,179223.12,183090.58761993426,24
2012-05-04,196561.64,197081.69007714972,24
2012-05-11,182059.88000000003,173609.8477966496,24
2012-05-18,192787.49999999997,182513.75237417655,24
2012-05-25,216713.70999999993,197010.14780639208,24
2012-06-01,219584.54999999996,228301.56526326892,24
2012-06-08,198151.50999999998,201558.97785869107,24
2012-06-15,192225.03,196085.31847979914,24
2012-06-22,187396.55000000008,184492.86401533213,24
2012-06-29,185665.19,200038.12379810767,24
2012-07-06,215378.99000000002,188269.73491216273,24
2012-07-13,194370.06999999995,180069.37363295563,24
2012-07-20,214273.87999999998,188136.58231927888,24
2012-07-27,222254.49,198977.76628904775,24
2012-08-03,281198.41000000003,266136.94759552064,24
2012-08-10,300625.75,326114.7889359258,24
2012-08-17,343817.30000000005,392618.36154778267,24
2012-08-24,437292.3499999999,441714.3686040564,24
2012-08-31,400382.90000000014,321184.1733688957,24
2012-09-07,274085.6900000001,257636.19052238617,24
2012-09-14,195056.55,196920.58627499393,24
2012-09-21,193457.6900000001,175143.60377832715,24
2012-09-28,200648.66000000003,165738.73877288646,24
2012-10-05,230093.55,209397.2302910998,24
2012-10-12,269835.23000000004,220771.25437888326,24
2012-10-19,237246.32,209296.37992224246,24
2012-10-26,257702.81000000006,266439.18228930136,24
2012-01-06,179589.69999999998,124463.41662566556,26
2012-01-13,192055.68000000002,213405.36882719735,26
2012-01-20,208483.77,173048.6335662079,26
2012-01-27,208934.33000000002,214307.10812852878,26
2012-02-03,283021.82000000007,256228.33232969127,26
2012-02-10,349618.01000000007,315556.1385737532,26
2012-02-17,315953.62000000005,297874.7679331927,26
2012-02-24,306908.06999999995,301447.2417699462,26
2012-03-02,317000.18999999994,282018.5428648748,26
2012-03-09,307366.6600000001,312494.11288781994,26
2012-03-16,329609.20999999996,282176.9226039894,26
2012-03-23,352255.94000000006,283663.6015521807,26
2012-03-30,328898.21,280843.0692631719,26
2012-04-06,390507.69,330291.22483064106,26
2012-04-13,304742.27999999997,274991.213343306,26
2012-04-20,303440.87000000005,318795.08241042757,26
2012-04-27,286229.88,260569.25094915146,26
2012-05-04,282884.79999999993,286238.93344378384,26
2012-05-11,258962.83000000002,245369.4886237574,26
2012-05-18,263875.42,250817.82290034383,26
2012-05-25,285991.22000000003,264087.3166291533,26
2012-06-01,277614.96,290760.4354025551,26
2012-06-08,263995.36000000004,266897.52896118065,26
2012-06-15,249036.59999999998,246069.95594558778,26
2012-06-22,240694.92,223804.05628163548,26
2012-06-29,241617.48000000004,230235.58730425197,26
2012-07-06,242493.51000000007,216983.19686809194,26
2012-07-13,220670.03999999998,201189.14360723723,26
2012-07-20,226360.64,204904.87050662967,26
2012-07-27,214174.4,193964.54713694542,26
2012-08-03,236312.95000000007,219971.37672911072,26
2012-08-10,243362.03000000003,229860.29921266693,26
2012-08-17,267231.33999999997,227952.94765056804,26
2012-08-24,275275.22000000003,240417.3752405151,26
2012-08-31,263329.22000000003,227471.0715089171,26
2012-09-07,269473.56999999995,262674.86988196016,26
2012-09-14,319573.15,282581.8441440587,26
2012-09-21,339280.5200000001,284625.3001550238,26
2012-09-28,320617.51999999996,267830.44154151675,26
2012-10-05,358978.21,342966.076566315,26
2012-10-12,410748.84,351295.7199224219,26
2012-10-19,352783.06,321919.56417127,26
2012-10-26,345406.98,356259.1130128656,26
2012-01-06,406127.5899999999,345118.6359146078,34
2012-01-13,387454.9200000001,414178.2147545297,34
2012-01-20,382776.00000000006,341819.4972051358,34
2012-01-27,368253.7099999999,366842.239652912,34
2012-02-03,461026.64,435594.72397033527,34
2012-02-10,580737.3500000001,514126.12501187756,34
2012-02-17,555919.87,525010.7761209216,34
2012-02-24,569193.7500000001,529693.5190697681,34
2012-03-02,568666.4699999999,521625.2490867538,34
2012-03-09,564902.29,542609.5804897774,34
2012-03-16,651933.1000000001,539307.144179857,34
2012-03-23,687852.0200000001,551877.6577963947,34
2012-03-30,604670.25,470760.034567483,34
2012-04-06,686402.1199999999,601599.244315915,34
2012-04-13,643446.47,562256.4263945313,34
2012-04-20,661876.4,569048.431757201,34
2012-04-27,606293.0499999999,520608.21280299703,34
2012-05-04,632969.8499999999,603532.4665568873,34
2012-05-11,642355.6300000001,611031.4438311051,34
2012-05-18,721302.2399999999,564860.0911999979,34
2012-05-25,798553.4999999999,645130.7125376257,34
2012-06-01,774978.3999999999,758346.4564234864,34
2012-06-08,696349.3799999999,692689.2946412672,34
2012-06-15,669192.6500000003,608128.2742190192,34
2012-06-22,692468.7899999999,581330.8379929652,34
2012-06-29,653654.3900000002,617568.6319038891,34
2012-07-06,739081.9799999999,631441.0979820495,34
2012-07-13,600830.8600000001,587798.4512174734,34
2012-07-20,583304.1999999998,577208.3904302146,34
2012-07-27,541500.53,552288.2589007427,34
2012-08-03,573019.9400000001,558341.8963436137,34
2012-08-10,565117.63,561922.1664167637,34
2012-08-17,552631.65,524863.4237022619,34
2012-08-24,561525.16,529121.4088104641,34
2012-08-31,546629.1900000001,477226.41803178913,34
2012-09-07,520732.9399999999,492686.3466378622,34
2012-09-14,485364.7800000001,464279.4905184528,34
2012-09-21,517392.16999999987,457027.5504092131,34
2012-09-28,502724.00999999995,434569.59441451746,34
2012-10-05,547239.12,479855.0659311278,34
2012-10-12,578372.48,483992.1036248289,34
2012-10-19,526164.8600000001,456779.87028947147,34
2012-10-26,552284.67,522181.984393552,34
2012-01-06,39392.630000000005,38371.882136580825,19
2012-01-13,38120.689999999995,46326.931558157725,19
2012-01-20,39710.01,41241.3873420182,19
2012-01-27,40318.54,41875.67241566707,19
2012-02-03,44265.7,44790.43827872085,19
2012-02-10,50131.35,50513.48117629985,19
2012-02-17,45845.60000000001,47618.87129674006,19
2012-02-24,50659.799999999996,48833.08645084891,19
2012-03-02,53587.52999999999,50980.41145394193,19
2012-03-09,54427.46000000001,50218.21193192326,19
2012-03-16,51812.38999999999,46813.33974588135,19
2012-03-23,49204.600000000006,47780.77000657957,19
2012-03-30,60918.45999999999,43668.38251878844,19
2012-04-06,48607.92,45060.52079616724,19
2012-04-13,42716.609999999986,42563.8846032574,19
2012-04-20,45338.770000000004,43525.128195173915,19
2012-04-27,45502.68,40581.27407546831,19
2012-05-04,48870.85,44117.901698562935,19
2012-05-11,53481.60999999999,41692.80955859403,19
2012-05-18,48141.56,41665.19133573083,19
2012-05-25,48072.38999999999,39464.873212212435,19
2012-06-01,47220.14000000001,38715.366974844954,19
2012-06-08,51143.22,41568.70133745036,19
2012-06-15,47347.869999999995,42708.67727494402,19
2012-06-22,43411.04,38260.215067870406,19
2012-06-29,42489.520000000004,43038.74487932422,19
2012-07-06,40131.55999999999,38721.0639285654,19
2012-07-13,44020.880000000005,47005.53512907599,19
2012-07-20,44275.08,46785.04283466693,19
2012-07-27,42670.20000000001,40198.00206106952,19
2012-08-03,42069.30000000001,44135.54073284543,19
2012-08-10,43811.229999999996,41915.18855151262,19
2012-08-17,42973.39,44087.249090604026,19
2012-08-24,44643.420000000006,41834.40300334836,19
2012-08-31,39759.79,41100.953599496956,19
2012-09-07,41851.79,45337.07837386069,19
2012-09-14,43206.54999999999,50074.553946391745,19
2012-09-21,43426.16,50921.62898193966,19
2012-09-28,46056.93999999998,56171.02609373189,19
2012-10-05,48373.83999999999,57867.30191923017,19
2012-10-12,51358.33,61387.16278518622,19
2012-10-19,60384.13,58261.15189898912,19
2012-10-26,60016.530000000006,67788.5842992859,19
2012-01-06,634014.89,444118.0628997837,14
2012-01-13,572092.4600000001,642875.1873751031,14
2012-01-20,573522.9299999999,419361.959215475,14
2012-01-27,522783.62000000005,593933.2776332144,14
2012-02-03,614611.92,549599.9924894844,14
2012-02-10,701113.5499999999,725970.8269627444,14
2012-02-17,693978.9500000001,610481.2507149888,14
2012-02-24,657521.9400000001,676285.4018198693,14
2012-03-02,657736.9800000003,584917.485528558,14
2012-03-09,647219.8800000002,676356.7622084011,14
2012-03-16,607073.52,547057.3451257853,14
2012-03-23,579907.4700000001,602674.7786001143,14
2012-03-30,589989.2000000001,538827.2232870286,14
2012-04-06,684005.2099999998,645806.5206681563,14
2012-04-13,613293.2299999999,504219.63228308986,14
2012-04-20,595538.0400000002,612549.3165361019,14
2012-04-27,583500.1199999999,500200.16857500904,14
2012-05-04,648830.8599999999,619287.477304456,14
2012-05-11,652409.8900000002,583001.5172294538,14
2012-05-18,664284.6699999999,580866.5513938381,14
2012-05-25,605438.39,505641.8918196943,14
2012-06-01,616773.1599999999,612631.316575507,14
2012-06-08,628430.5800000001,539766.1110818752,14
2012-06-15,615805.7899999998,577643.9862829357,14
2012-06-22,596303.81,517658.32220072026,14
2012-06-29,599685.8200000001,565332.4037504266,14
2012-07-06,672624.6100000002,566744.781080429,14
2012-07-13,580499.54,555168.4284083936,14
2012-07-20,596748.2,518978.1091725647,14
2012-07-27,577298.4299999999,528067.6650085697,14
2012-08-03,604761.2999999998,579480.6065757481,14
2012-08-10,618229.1100000001,598559.7995047387,14
2012-08-17,646424.43,595134.6114956556,14
2012-08-24,643763.7699999998,620003.8858656447,14
2012-08-31,627018.8300000002,566625.9369945768,14
2012-09-07,661169.2899999998,604245.3174309836,14
2012-09-14,581493.8300000002,562389.734886511,14
2012-09-21,595118.8,515219.71715464664,14
2012-09-28,565406.55,539082.1756552969,14
2012-10-05,614468.1299999999,554886.9485184932,14
2012-10-12,611655.06,589734.6670136058,14
2012-10-19,599309.58,513690.1893582373,14
2012-10-26,580733.35,602011.684495482,14
2012-01-06,229031.13,156769.78130340273,67
2012-01-13,219800.53999999992,237173.95607329172,67
2012-01-20,239228.83000000002,211565.19717121258,67
2012-01-27,253718.83000000007,271888.89280096174,67
2012-02-03,338595.8300000001,282334.3809229144,67
2012-02-10,509119.50000000006,547789.91642828,67
2012-02-17,781439.53,664985.4275939369,67
2012-02-24,249312.67000000004,312966.2778260942,67
2012-03-02,254137.59,235730.8053965852,67
2012-03-09,276513.02999999997,293870.4418184995,67
2012-03-16,272115.07,266913.3959490593,67
2012-03-23,255619.45000000007,279143.05413576734,67
2012-03-30,285630.57999999984,296280.03473056067,67
2012-04-06,389584.77,324823.62339203205,67
2012-04-13,293922.66000000003,252626.04829529935,67
2012-04-20,266714.66000000003,347438.45176575537,67
2012-04-27,289406.2,305829.6940219025,67
2012-05-04,385442.73,613718.2039960895,67
2012-05-11,727841.0199999999,695736.4023713968,67
2012-05-18,650241.7299999997,399095.14977175824,67
2012-05-25,360986.61000000004,335066.479021748,67
2012-06-01,332829.88999999996,370300.27999144216,67
2012-06-08,374697.34,338360.9691885492,67
2012-06-15,548195.4,520880.6991082063,67
2012-06-22,464654.8100000001,528491.8575106829,67
2012-06-29,281276.75999999995,328720.96296266594,67
2012-07-06,292628.5799999999,259373.6275882807,67
2012-07-13,265929.25,270945.2158794369,67
2012-07-20,263761.83,261949.7644438406,67
2012-07-27,249613.37999999998,255913.08773946558,67
2012-08-03,263077.4799999999,265054.8692161866,67
2012-08-10,270449.97,267425.2371875179,67
2012-08-17,266001.46,260478.1375911365,67
2012-08-24,255893.56000000006,257550.53220409417,67
2012-08-31,241561.79,248785.78111528614,67
2012-09-07,255146.68000000002,262976.5751620408,67
2012-09-14,269371.05000000005,277707.264995327,67
2012-09-21,276800.61000000004,282035.7810049626,67
2012-09-28,273938.48,277059.6047827633,67
2012-10-05,293424.9699999999,286962.7393093579,67
2012-10-12,295557.85000000003,306537.0242957053,67
2012-10-19,305771.39999999997,295980.54909101373,67
2012-10-26,308075.98000000016,322907.03274306114,67
2012-01-06,175835.54000000007,143585.905785756,83
2012-01-13,148267.98999999996,152995.7645056938,83
2012-01-20,144031.06,138915.1616839634,83
2012-01-27,126736.62000000002,122549.88108727624,83
2012-02-03,144192.40000000002,136912.7668692671,83
2012-02-10,161819.77000000002,148211.23027998855,83
2012-02-17,149763.61,157359.50025998446,83
2012-02-24,160241.78,147599.6495285123,83
2012-03-02,159730.47000000006,148602.79788772642,83
2012-03-09,172790.82,167171.40311837313,83
2012-03-16,158043.87999999998,148585.47055545478,83
2012-03-23,141801.84999999998,131214.4383617602,83
2012-03-30,135293.24000000002,142860.01276439682,83
2012-04-06,185750.04000000004,161188.5353024427,83
2012-04-13,147351.16000000003,129647.53144344225,83
2012-04-20,132311.07,142678.9242068455,83
2012-04-27,121346.72000000003,99633.10499519168,83
2012-05-04,141610.84999999998,128111.29620378705,83
2012-05-11,140916.74,128795.80160134146,83
2012-05-18,133534.49999999997,117140.61253313503,83
2012-05-25,124744.08,108111.60774302483,83
2012-06-01,122323.71000000002,117170.92659640627,83
2012-06-08,148528.45999999996,124733.37797983033,83
2012-06-15,140709.16000000003,121916.41089622243,83
2012-06-22,127517.57000000002,112133.14784273166,83
2012-06-29,119829.80999999997,116218.31530291977,83
2012-07-06,156123.41999999998,138105.91950572777,83
2012-07-13,142184.86,133423.59193689725,83
2012-07-20,131663.71,122859.05218589181,83
2012-07-27,119948.30000000003,104894.14079237057,83
2012-08-03,140338.11,124467.30438156791,83
2012-08-10,145157.92,135890.0804557044,83
2012-08-17,136562.02000000002,120975.37204588728,83
2012-08-24,123515.22,109646.61930841158,83
2012-08-31,118994.19000000003,106108.41120230878,83
2012-09-07,156034.02000000002,128882.04606464802,83
2012-09-14,134084.77000000002,119600.99940705087,83
2012-09-21,124302.21999999999,105336.62798632277,83
2012-09-28,114820.78,92888.07627609,83
2012-10-05,141092.99999999997,119110.68695045776,83
2012-10-12,138592.27999999997,123174.75691284926,83
2012-10-19,123341.49000000003,104827.4521587507,83
2012-10-26,110915.85000000002,95459.46369079867,83
2012-01-06,83590.02,54169.251466846115,85
2012-01-13,77699.64,69043.43393540289,85
2012-01-20,72205.28,87246.78126734927,85
2012-01-27,67436.59000000001,66355.73509644551,85
2012-02-03,69204.8,58719.18540569842,85
2012-02-10,73221.83999999998,75025.05090120612,85
2012-02-17,75612.72000000003,76786.18251672499,85
2012-02-24,70098.33,68884.47260160763,85
2012-03-02,70034.54,74104.44718943973,85
2012-03-09,71977.95,77758.57994535042,85
2012-03-16,66174.86,70810.78280133888,85
2012-03-23,67816.70999999998,71389.02482073513,85
2012-03-30,69336.55,77771.77905240619,85
2012-04-06,74424.20000000001,74272.9005307141,85
2012-04-13,71012.55000000002,70795.78742226149,85
2012-04-20,74910.63,79016.61860232899,85
2012-04-27,76595.39,87624.71021751057,85
2012-05-04,82228.51,92180.38877147983,85
2012-05-11,103626.18000000001,100317.91492578412,85
